,nodos,aristas,numero nodos,numero aristas,densidad,grado maximo,regular,Euleriano,bipartita,bipartita completa,bipartita completa balanceada,arbol,vertex cover number,matching number,numero ciclos,numero ciclos pares,numero ciclos impares,numero ciclos base,numero ciclos pares base,numero ciclos impares base,singular,espectro adj,energias vertice,randic,mejor randic,energia
73,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 4), (1, 2), (1, 3), (1, 5), (2, 3), (2, 5)]",6,8,0.5333333333333333,4,False,False,False,False,False,False,3,3,6,3,3,3,0,3,True,[ 3.0477993  -2.11291063  0.82135486 -0.75624352 -0.         -1.        ],[1.49551027 1.78291865 1.78291865 0.88485796 0.90724481 0.88485796],2.8189141007523473,3.0,7.738308315348773
74,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (2, 3), (3, 4)]",6,8,0.5333333333333333,4,False,False,False,False,False,False,3,3,6,2,4,3,0,3,True,[ 2.98093659  1.04195475 -1.77960786 -1.53708297 -0.70620051  0.        ],[1.58766178 1.81351277 1.06156812 1.50561671 1.32375125 0.75367206],2.871844020697868,3.0,8.04578268010907
75,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 5), (2, 3), (2, 5)]",6,8,0.5333333333333333,4,False,False,False,False,False,False,3,3,7,3,4,3,2,1,True,[ 2.94387914  0.66483383 -1.36837087 -2.24034211 -0.         -0.        ],[1.8211444  1.18510106 1.18510106 1.32798978 0.71178039 0.98630926],2.8491886513788316,3.0,7.217425947927289
76,"[0, 1, 2, 3, 4, 5]","[(0, 2), (1, 2), (1, 4), (2, 3), (2, 5), (3, 4), (3, 5), (4, 5)]",6,8,0.5333333333333333,4,False,False,False,False,False,False,3,3,7,3,4,3,1,2,False,[ 2.93266776 -2.31165704  0.72716557 -0.65695377  0.30877748 -1.        ],[0.85075732 0.9856462  1.75502365 1.46141173 1.42297099 1.46141173],2.839151950246763,3.0,7.937221616936042
77,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 3), (0, 5), (1, 2), (1, 3), (2, 3), (4, 5)]",6,8,0.5333333333333333,4,False,False,False,False,False,False,4,3,7,3,4,3,0,3,False,[ 3.09650721 -1.70446781 -0.50892329  1.11688389 -1.         -1.        ],[1.75573282 1.48449346 1.48449346 1.48449346 0.9010762  1.31649279],2.92668557556426,3.0,8.426782210190877
78,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 4), (1, 3), (1, 5), (2, 3), (2, 5), (3, 5)]",6,8,0.5333333333333333,3,False,False,False,False,False,False,3,3,7,3,4,3,1,2,True,[ 2.89510652 -2.29240159  1.         -0.60270493  0.         -1.        ],[1.52467868 1.177775   1.177775   1.51176207 0.88646023 1.51176207],2.910683602522959,3.0,7.79021303185506
79,"[0, 1, 2, 3, 4, 5]","[(0, 4), (0, 5), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4), (4, 5)]",6,8,0.5333333333333333,5,False,False,False,False,False,False,3,3,4,1,3,3,0,3,True,[ 2.94741264  1.15927432 -1.82082228 -1.         -1.28586469  0.        ],[1.29380485 0.94250224 0.94250224 1.59529767 2.14546209 1.29380485],2.8396065347422392,3.0,8.213373930418943
80,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 4), (0, 5), (1, 2), (2, 3), (2, 5), (3, 4)]",6,8,0.5333333333333333,4,False,True,False,False,False,False,3,3,6,2,4,3,1,2,True,[ 2.90321193 -2.         -1.70927536  0.80606343  0.          0.        ],[1.68225314 0.9340744  1.68225314 1.09294783 1.09294783 0.9340744 ],2.871320343559643,3.0,7.418550718873847
81,"[0, 1, 2, 3, 4, 5]","[(0, 4), (0, 5), (1, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5)]",6,8,0.5333333333333333,4,False,True,True,True,False,False,2,2,6,6,0,3,3,0,True,[-2.82842712  2.82842712 -0.         -0.          0.          0.        ],[nan nan nan nan nan nan],2.82842712474619,2.82842712474619,5.656854249492378
82,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 5), (1, 2), (2, 3), (2, 4), (2, 5), (3, 4), (4, 5)]",6,8,0.5333333333333333,4,False,False,False,False,False,False,3,3,6,3,3,3,1,2,False,[ 2.85291736 -2.15843759  1.05542279  0.18300709 -0.66106085 -1.2718488 ],[1.23233285 1.11072082 1.76572413 1.16094414 1.56253516 1.35043739],2.934286964637233,3.0,8.182694489906032
83,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 5), (1, 2), (1, 3), (1, 4), (3, 4), (4, 5)]",6,8,0.5333333333333333,4,False,False,False,False,False,False,3,3,6,2,4,3,1,2,False,[ 2.8136065   1.          0.52931658 -2.         -1.         -1.34292308],[1.56932399 1.84402897 1.27470497 1.27470497 1.56932399 1.15375926],2.9174502122316257,3.0,8.685846165554342
84,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 3), (0, 4), (0, 5), (1, 2), (2, 3), (2, 5), (3, 4)]",6,8,0.5333333333333333,4,False,False,False,False,False,False,3,3,6,3,3,3,2,1,True,[ 2.7964374  -2.45413943 -1.19549111  0.85319314 -0.         -0.        ],[1.62308668 0.85522281 1.33423102 1.34966573 1.28183205 0.85522281],2.907413511099557,3.0,7.299261078610976
85,"[0, 1, 2, 3, 4, 5]","[(0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (4, 5)]",6,8,0.5333333333333333,4,False,False,False,False,False,False,4,3,4,1,3,3,0,3,False,[ 2.84223568  1.50694192 -1.84223568 -0.50694192 -1.         -1.        ],[1.2925818  1.55951306 1.55951306 1.16685248 1.827313   1.2925818 ],2.9342869646372325,3.0,8.698355190948986
86,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 4), (1, 2), (1, 5), (2, 3), (3, 4), (3, 5), (4, 5)]",6,8,0.5333333333333333,3,False,False,False,False,False,False,3,3,7,3,4,3,2,1,False,[ 2.74108198 -2.2200078  -1.61803399 -0.23136083  0.61803399  0.71028664],[1.14530762 1.46663891 1.14530762 1.52790695 1.52790695 1.32573718],2.966326495188786,3.0,8.138805226879114
87,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 5), (1, 2), (1, 5), (2, 3), (2, 4), (3, 4), (4, 5)]",6,8,0.5333333333333333,3,False,False,False,False,False,False,4,3,6,2,4,3,1,2,True,[ 2.73205081  1.41421356 -1.41421356 -0.73205081 -2.          0.        ],[1.28445705 1.43090366 1.43090366 1.28445705 1.43090366 1.43090366],2.966326495188786,3.0,8.292528739883943
88,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 4), (0, 5), (1, 2), (1, 5), (2, 3), (2, 5), (3, 4)]",6,8,0.5333333333333333,3,False,False,False,False,False,False,4,3,7,3,4,3,0,3,False,[ 2.79128785  0.61803399 -1.79128785 -1.61803399 -1.          1.        ],[1.53830305 1.56015872 1.53830305 1.31086007 1.31086007 1.56015872],2.9831632475943928,3.0,8.818643672455629
89,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 5), (1, 2), (1, 4), (2, 3), (2, 5), (3, 4), (4, 5)]",6,8,0.5333333333333333,3,False,False,True,False,False,False,3,3,7,7,0,3,3,0,True,[-2.73205081  2.73205081 -0.73205081  0.73205081 -0.         -0.        ],[1.15470054 1.15470055 1.15470054 1.15470054 1.15470054 1.15470055],2.966326495188786,3.0,6.928203230275509
90,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (1, 5), (2, 3), (2, 4), (2, 5)]",6,9,0.6,5,False,False,False,False,False,False,3,3,12,5,7,4,0,4,False,[ 3.40368189  0.48972682  0.25119717 -1.86190973 -1.         -1.28269614],[1.40687906 1.72167425 2.01307553 1.40687906 0.73622713 1.00447671],2.7676829318773297,3.0,8.289211745690181
91,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 5), (2, 3), (2, 5)]",6,9,0.6,4,False,False,False,False,False,False,3,3,12,5,7,4,0,4,True,[ 3.38393071  0.74243838 -1.7984571  -1.32791199 -1.         -0.        ],[1.77656808 1.73530856 1.73530856 1.27306493 0.72934824 1.00313983],2.8231321849709863,3.0,8.252738179839737
92,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 3), (0, 4), (1, 2), (1, 4), (2, 3), (2, 4), (3, 4), (4, 5)]",6,9,0.6,5,False,False,False,False,False,False,3,3,13,5,8,4,0,4,True,[ 3.32340428 -2.         -1.68133064  0.35792637 -0.         -0.        ],[1.15047987 1.15047986 1.15047987 1.15047986 2.03933247 0.72140937],2.8133424878219353,3.0,7.362661287209956
93,"[0, 1, 2, 3, 4, 5]","[(0, 2), (1, 2), (1, 3), (1, 4), (2, 3), (2, 5), (3, 4), (3, 5), (4, 5)]",6,9,0.6,4,False,False,False,False,False,False,3,3,13,5,8,4,1,3,True,[ 3.29479143  0.73470403 -2.13924776 -0.59751757 -1.29273013 -0.        ],[0.85548381 1.15649498 1.73197353 1.7694569  1.38908672 1.15649498],2.8600423396407315,3.0,8.058990926761213
94,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (1, 5), (2, 3), (2, 5), (4, 5)]",6,9,0.6,4,False,False,False,False,False,False,4,3,12,5,7,4,0,4,False,[ 3.35385579  1.         -1.87740375 -0.47645204 -1.         -1.        ],[1.43839337 1.71537205 1.71537205 1.43839337 0.86532968 1.53485103],2.892734410091837,3.0,8.707711570861658
95,"[0, 1, 2, 3, 4, 5]","[(0, 4), (0, 5), (1, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",6,9,0.6,5,False,False,False,False,False,False,2,2,10,6,4,4,0,4,True,[ 3.37228132 -2.37228132 -0.         -1.          0.         -0.        ],[0.69631062 0.69631063 0.69631062 0.69631063 1.97966008 1.97966008],2.7298221281347037,2.82842712474619,6.744562646538027
96,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (2, 3), (2, 5), (3, 4)]",6,9,0.6,5,False,False,False,False,False,False,3,3,10,4,6,4,0,4,True,[ 3.28139424 -2.         -1.54078454 -0.51248597  0.77187627  0.        ],[2.02852897 0.8761709  1.71932614 1.41012331 1.19622081 0.8761709 ],2.834519191792878,3.0,8.106541021659375
97,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (3, 4), (4, 5)]",6,9,0.6,4,False,True,False,False,False,False,3,3,11,4,7,4,0,4,False,[ 3.23606798  0.61803399 -1.61803399 -1.23606798  0.61803399 -1.61803399],[1.78885438 1.78885438 1.19256959 1.19256959 1.78885438 1.19256959],2.871320343559643,3.0,8.94427190999916
98,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (3, 4), (4, 5)]",6,9,0.6,5,False,False,False,False,False,False,3,3,10,4,6,4,0,4,False,[ 3.22274331  1.          0.11238872 -1.         -1.80852974 -1.52660228],[1.53600509 2.07201018 1.13156092 1.13156092 1.53600509 1.26312185],2.890215448869552,3.0,8.670264050430884
99,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (2, 3), (4, 5)]",6,9,0.6,5,False,False,False,False,False,False,4,3,8,3,5,4,0,4,False,[ 3.26180225  1.33987689 -1.60167913 -1.         -1.         -1.        ],[2.09816619 1.49507795 1.49507795 1.49507795 1.3099791  1.3099791 ],2.9070522012751594,3.0,9.20335826376631
100,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 3), (0, 4), (0, 5), (1, 2), (1, 5), (2, 3), (3, 4), (3, 5)]",6,9,0.6,4,False,False,False,False,False,False,3,3,12,5,7,4,1,3,False,[ 3.1691946  -2.20516775 -1.5057879  -0.46629956  0.27984825  0.72821237],[1.74676257 1.42081948 1.01721039 1.65288751 1.17043028 1.3464002 ],2.9182671993614564,3.0,8.354510433691244
101,"[0, 1, 2, 3, 4, 5]","[(0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (2, 3), (3, 4), (4, 5)]",6,9,0.6,4,False,False,False,False,False,False,4,3,10,4,6,4,0,4,False,[ 3.18194334  1.2469796  -1.80193774 -1.58836399 -0.44504187 -0.59357935],[1.74623793 1.1971924  1.4854926  1.74623793 1.4854926  1.1971924 ],2.9283039004935256,3.0,8.857845879539717
102,"[0, 1, 2, 3, 4, 5]","[(0, 2), (0, 3), (0, 5), (1, 2), (1, 3), (2, 3), (2, 4), (3, 4), (4, 5)]",6,9,0.6,4,False,False,False,False,False,False,3,3,12,7,5,4,2,2,True,[ 3.18875654 -2.3962057   0.83465289 -0.         -0.62720373 -1.        ],[1.14314497 1.12012445 1.73711949 1.73711949 1.14314497 1.16616549],2.9283039004935256,3.0,8.046818857603473
103,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 4), (0, 5), (1, 2), (1, 5), (2, 3), (2, 5), (3, 4)]",6,9,0.6,4,False,False,False,False,False,False,4,3,12,6,6,4,1,3,True,[ 3.23606798 -0.         -2.         -1.23606798  1.         -1.        ],[1.61803399 1.49442719 1.61803399 1.1236068  1.1236068  1.49442719],2.9451406528991324,3.0,8.47213595499958
104,"[0, 1, 2, 3, 4, 5]","[(0, 2), (0, 4), (0, 5), (1, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5)]",6,9,0.6,4,False,False,False,False,False,False,3,3,12,6,6,4,3,1,True,[ 3.14133612 -2.62619807 -1.          0.48486195  0.         -0.        ],[1.42399902 0.80837513 1.42399902 0.80837513 1.39382391 1.39382391],2.9022474340856803,3.0,7.252396137054587
105,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 4), (0, 5), (1, 2), (2, 3), (2, 5), (3, 4), (3, 5), (4, 5)]",6,9,0.6,4,False,False,False,False,False,False,4,3,13,6,7,4,1,3,False,[ 3.11490754 -2.         -1.61803399 -0.86080585  0.61803399  0.74589831],[1.48776175 1.21888733 1.48776175 1.50267498 1.50267498 1.75791891],2.971197119306978,3.0,8.957679683723194
106,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 3), (0, 4), (0, 5), (1, 2), (1, 5), (2, 3), (2, 5), (3, 4)]",6,9,0.6,4,False,False,False,False,False,False,4,3,12,5,7,4,1,3,False,[ 3.08679863 -2.17865095 -1.17357095  0.10962585  1.15579742 -1.        ],[1.67352278 1.50452599 1.28283384 1.43378692 1.30524828 1.50452599],2.961160418174909,3.0,8.704443792558203
107,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 3), (0, 5), (1, 2), (2, 3), (2, 4), (2, 5), (3, 4), (4, 5)]",6,9,0.6,4,False,False,False,False,False,False,3,3,13,7,6,4,2,2,True,[ 3.09216561 -2.50862209  0.70197507 -0.         -1.28551859 -0.        ],[1.27009424 1.00840233 1.58569393 1.10304073 1.51800942 1.10304072],2.9611604181749094,3.0,7.5882813638108715
108,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 3), (2, 5), (3, 4), (4, 5)]",6,9,0.6,3,True,False,False,False,False,False,4,3,14,6,8,4,2,2,True,[ 3.  1. -2. -2. -0. -0.],[1.33333333 1.33333333 1.33333334 1.33333333 1.33333333 1.33333334],3.0,3.0,8.0
109,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 3), (0, 5), (1, 2), (1, 4), (2, 3), (2, 5), (3, 4), (4, 5)]",6,9,0.6,3,True,False,True,True,True,False,3,3,15,15,0,4,4,0,True,[-3.  3.  0.  0. -0. -0.],[1.00000002 1.         1.00036366 0.98795497 0.99963635 1.01204503],3.0,3.0,6.0
110,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4), (4, 5)]",6,10,0.6666666666666666,5,False,False,False,False,False,False,3,3,22,9,13,5,0,5,True,[ 3.71045236  0.44075165  0.         -1.76696278 -1.38424123 -1.        ],[1.11989235 1.66604343 1.11989235 1.66604343 1.95308507 0.77745141],2.8155255088734896,3.0,8.302408025444418
111,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",6,10,0.6666666666666666,4,False,False,False,False,False,False,4,3,22,9,13,5,0,5,False,[ 3.69030645 -1.86530707  0.75344148 -0.57844086 -1.         -1.        ],[1.70275024 1.66079921 1.34025278 1.66079921 1.66079921 0.86209521],2.8660254037844393,3.0,8.887495848379206
112,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 4), (0, 5), (1, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",6,10,0.6666666666666666,5,False,False,False,False,False,False,3,3,18,8,10,5,0,5,True,[ 3.62619807  0.51513805 -1.         -2.14133612  0.         -1.        ],[1.38108293 1.38108293 0.82012231 0.82012231 1.94013088 1.94013088],2.83103995638933,3.0,8.282672231310727
113,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 4), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (3, 4), (3, 5), (4, 5)]",6,10,0.6666666666666666,5,False,False,False,False,False,False,3,3,19,8,11,5,0,5,False,[ 3.59261474  0.61803399  0.15891733 -1.75153207 -1.61803399 -1.        ],[1.05982539 1.95489664 1.05982539 1.69795466 1.69795466 1.26867538],2.872325067656969,3.0,8.73913212059485
114,"[0, 1, 2, 3, 4, 5]","[(0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (2, 3), (2, 4), (3, 4), (4, 5)]",6,10,0.6666666666666666,4,False,True,False,False,False,False,4,3,19,9,10,5,0,5,False,[ 3.56155281  1.         -2.         -1.         -0.56155281 -1.        ],[1.70490745 1.15173792 1.70490745 1.70490745 1.70490745 1.15173792],2.914213562373095,3.0,9.123105625617663
115,"[0, 1, 2, 3, 4, 5]","[(0, 2), (0, 3), (0, 5), (1, 2), (1, 3), (2, 3), (2, 4), (2, 5), (3, 4), (4, 5)]",6,10,0.6666666666666666,5,False,False,False,False,False,False,3,3,20,9,11,5,1,4,True,[ 3.51406144 -2.17693486  0.66944266  0.         -0.5284092  -1.47816004],[1.10610521 1.11223113 1.99773202 1.63063481 1.10610521 1.41419979],2.9120015594578668,3.0,8.367008185346933
116,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (3, 4), (4, 5)]",6,10,0.6666666666666666,5,False,False,False,False,False,False,4,3,18,8,10,5,0,5,False,[ 3.53441848  1.08274829 -0.4071454  -1.         -1.69896858 -1.51105279],[1.46286326 2.0013803  1.20738554 1.46608342 1.63375777 1.46286326],2.922038260589936,3.0,9.23433353869595
117,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 3), (0, 4), (0, 5), (1, 2), (1, 5), (2, 3), (2, 5), (3, 4), (3, 5)]",6,10,0.6666666666666666,4,False,False,False,False,False,False,4,3,21,9,12,5,0,5,True,[ 3.46793236  0.91275497 -0.         -2.         -1.5818072  -0.79888013],[1.59152317 1.3073532  1.3073532  1.59152317 1.23898318 1.72463873],2.9451406528991324,3.0,8.761374662616507
118,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 4), (0, 5), (1, 2), (1, 4), (1, 5), (2, 3), (2, 5), (3, 4)]",6,10,0.6666666666666666,4,False,False,False,False,False,False,4,3,22,11,11,5,2,3,False,[ 3.49785358 -2.19068823  0.72991893  0.15054375 -1.         -1.18762804],[1.66324825 1.66324825 1.55818446 1.08431713 1.33334513 1.4542893 ],2.9551773540312016,3.0,8.756632523518572
119,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 5), (4, 5)]",6,10,0.6666666666666666,4,False,False,False,False,False,False,3,3,22,10,12,5,1,4,True,[ 3.46086732  0.34932576 -2.47148122 -1.33871187  0.          0.        ],[0.95749705 1.3644014  1.3644014  1.11048152 1.11048152 1.7131233 ],2.939157588755425,3.0,7.620386170314854
120,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 4), (0, 5), (1, 2), (1, 5), (2, 3), (2, 5), (3, 4), (3, 5), (4, 5)]",6,10,0.6666666666666666,5,False,False,False,False,False,False,4,3,21,10,11,5,0,5,False,[ 3.44948974  0.61803399 -1.44948974 -1.61803399  0.61803399 -1.61803399],[1.4659748  1.4659748  1.4659748  1.4659748  1.4659748  2.04124145],2.957661115402472,3.0,9.371115440565934
121,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 5), (1, 2), (1, 3), (1, 5), (2, 3), (2, 4), (3, 4), (4, 5)]",6,10,0.6666666666666666,4,False,False,False,False,False,False,4,3,23,11,12,5,3,2,False,[ 3.38848975 -2.2469796  -1.57577347  0.80193774 -0.55495813  0.18728373],[1.45002298 1.63698521 1.63698521 1.45002298 1.29070302 1.29070302],2.982050807568878,3.0,8.755422416913548
122,"[0, 1, 2, 3, 4, 5]","[(0, 2), (0, 3), (0, 5), (1, 2), (1, 3), (1, 5), (2, 3), (2, 4), (3, 4), (4, 5)]",6,10,0.6666666666666666,4,False,False,False,False,False,False,3,3,24,15,9,5,4,1,True,[ 3.39234435 -2.71774112  0.32539677  0.         -0.         -1.        ],[0.98454402 0.98454402 1.64109053 1.64109053 0.98454402 1.19966912],2.982050807568878,3.0,7.43548223492801
123,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 5), (1, 2), (1, 3), (1, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",6,10,0.6666666666666666,4,False,False,False,False,False,False,4,3,22,10,12,5,2,3,True,[ 3.37228132  1.         -2.37228132 -0.         -1.         -1.        ],[1.48983004 1.39262126 1.48983004 1.48983004 1.48983004 1.39262126],2.9760677434251703,3.0,8.744562646538029
124,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (3, 4)]",6,11,0.7333333333333333,5,False,False,False,False,False,False,4,3,37,15,22,6,0,6,False,[ 4.05137424  0.48269596 -1.         -1.5340702  -1.         -1.        ],[1.59215501 1.89450354 1.59215501 1.59215501 1.59215501 0.80501682],2.8416407864998736,3.0000000000000004,9.068140393445464
125,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 5)]",6,11,0.7333333333333333,5,False,False,False,False,False,False,3,3,32,14,18,6,0,6,True,[ 3.89510652 -2.         -1.29240159  0.          0.39729507 -1.        ],[1.07934669 1.88878857 1.88878857 1.63590385 1.01262881 1.07934669],2.889814955711904,3.0,8.584803170449241
126,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4), (4, 5)]",6,11,0.7333333333333333,5,False,False,False,False,False,False,4,3,33,15,18,6,0,6,False,[ 3.85895144  0.77915907 -0.37914563 -1.78315014 -1.47581474 -1.        ],[1.60980093 1.62609777 1.34625379 1.62609777 1.90715232 1.16081844],2.9261507087968357,3.0,9.276221012466262
127,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 5), (4, 5)]",6,11,0.7333333333333333,4,False,True,False,False,False,False,4,3,37,18,19,6,3,3,True,[ 3.82008937 -2.27945232 -1.          0.45936294 -1.          0.        ],[1.62405197 1.62405197 1.62405197 1.33103438 1.33103438 1.02467995],2.957106781186548,3.0,8.558904631537214
128,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 5), (3, 4), (3, 5), (4, 5)]",6,11,0.7333333333333333,5,False,False,False,False,False,False,4,3,30,14,16,6,0,6,False,[ 3.82842712  1.         -1.         -1.82842712 -1.         -1.        ],[1.45710678 1.91421356 1.45710678 1.45710678 1.45710678 1.91421356],2.9322577846439555,3.0,9.65685424949238
129,"[0, 1, 2, 3, 4, 5]","[(0, 2), (0, 4), (0, 5), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (4, 5)]",6,11,0.7333333333333333,5,False,False,False,False,False,False,4,3,35,17,18,6,0,6,True,[ 3.77845712  0.71083145 -1.         -1.48928857 -2.          0.        ],[1.43601987 1.28226062 1.5140054  1.28226062 1.95002527 1.5140054 ],2.959844136454026,3.0000000000000004,8.978577143620157
130,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 3), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 4), (3, 4), (4, 5)]",6,11,0.7333333333333333,5,False,False,False,False,False,False,3,3,36,18,18,6,2,4,True,[ 3.76643548 -0.         -2.48361162 -1.28282386 -0.         -0.        ],[1.33504464 1.95399399 0.96959591 0.9695959  1.33504464 0.9695959 ],2.9538610723103194,3.0,7.53287096770541
131,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 4), (0, 5), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5)]",6,11,0.7333333333333333,4,False,False,False,False,False,False,4,3,38,18,20,6,2,4,True,[ 3.71358466 -2.23072542 -1.61803399  0.61803399 -0.48285924  0.        ],[1.6283745  1.3519222  1.6283745  1.3519222  1.35132196 1.35132196],2.9820508075688776,3.0,8.663237301241976
132,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 3), (0, 5), (1, 2), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (4, 5)]",6,11,0.7333333333333333,4,False,False,False,False,False,False,4,3,39,21,18,6,1,5,False,[ 3.73205081 -2.41421356  0.26794919  0.41421356 -1.         -1.        ],[1.20710678 1.60355339 1.60355339 1.20710678 1.60355339 1.60355339],2.9880338717125854,3.0,8.828427124746192
133,"[0, 1, 2, 3, 4, 5]","[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4), (3, 5), (4, 5)]",6,12,0.8,5,False,False,False,False,False,False,4,3,53,24,29,7,0,7,False,[ 4.20147234  0.54509591 -1.         -1.74656825 -1.         -1.        ],[1.57226437 1.57226437 1.57226437 1.83845522 1.83845522 1.09943294],2.92409631853355,3.0,9.493136493991432
